cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
1124140,141277,"EXACT SCIENCES CORP","Business Services",06may2020,12.7451,19.09564,.9596617,26,1174,59
1089143,125975,"COLLECTORS UNIVERSE INC","Business Services",06may2020,11.11111,11.7767,.6011809,29,1097,56
63276,7116,"MATTEL INC DE","Recreational Products",06may2020,20.97561,25.40722,1.006068,43,1591,63
1402479,180866,"MYOS RENS TECHNOLOGY INC","Pharmaceutical Products",06may2020,0,0,0,0,0,0
1597264,23407,"Blueprint Medicines Corp","Pharmaceutical Products",06may2020,6.938776,8.551528,.3998452,17,663,31
1693256,29680,"Select Energy Services, Inc","Petroleum and Natural Gas",06may2020,5.797101,7.437386,.3665241,12,487,24
1683606,29155,"Cars com Inc","Business Services",06may2020,16.48936,20.54014,1.175822,31,1118,64
718937,9969,"STAAR SURGICAL CO","Medical Equipment",06may2020,16.34615,18.56343,.7151741,17,597,23
1019849,63847,"PENSKE AUTOMOTIVE GROUP, INC","Retail",06may2020,7.222222,10.31695,.606339,26,1123,66
1278027,158743,"B&G Foods, Inc","Food",06may2020,8.547009,9.186643,.5542469,20,663,40
30697,3708,"Wendy's Co","Restaurants, Hotel, Mc'el",06may2020,14.63415,17.69126,1.007514,30,1036,59
1013462,63080,"ANSYS INC","Business Services",06may2020,13.55932,13.78238,.8290156,32,931,56
1113232,137602,"AXCELIS TECHNOLOGIES INC","Machinery",06may2020,9.174312,8.963678,.6331223,10,269,19
1090012,14934,"DEVON ENERGY CORP DE","Petroleum and Natural Gas",06may2020,9.090909,11.17424,.7891414,24,708,50
25743,183322,"TherapeuticsMD, Inc","Pharmaceutical Products",06may2020,8.474576,13.9301,.6571742,25,1399,66
318306,12713,"ABEONA THERAPEUTICS INC","Pharmaceutical Products",06may2020,25,30.58503,1.454986,27,1009,48
874015,24040,"IONIS PHARMACEUTICALS INC","Pharmaceutical Products",06may2020,8.898305,10.47736,.4914005,21,597,28
1674335,27386,"JELD-WEN Holding, Inc","Construction Materials",06may2020,8.024692,9.784447,.4649197,13,463,22
1674930,28012,"Fulgent Genetics, Inc","Healthcare",06may2020,15.60284,15.09788,.8746356,22,725,42
924822,30558,"MILLER INDUSTRIES INC TN","Automobiles and Trucks",06may2020,18.47826,23.17162,1.303403,17,640,36
785557,12304,"DLH Holdings Corp","Healthcare",06may2020,6.923077,12.29899,.6253722,9,413,21
1627223,22741,"Chemours Co","Chemicals",06may2020,8.888889,10.57881,.5313931,36,1294,65
1040896,126020,"Intellicheck, Inc","Computers",06may2020,3.603604,5.149662,.2896685,4,160,9
72162,7658,"NL INDUSTRIES INC","Machinery",06may2020,11.25541,15.54869,.632539,26,1057,43
1060822,150278,"CARTERS INC","Apparel",06may2020,23.07692,28.50586,1.408674,48,1801,89
1517175,186960,"Chefs' Warehouse, Inc","Wholesale",06may2020,17.85714,20.7825,.8834665,15,494,21
40987,5125,"GENUINE PARTS CO","Wholesale",06may2020,16.33987,26.35458,1.155378,25,1323,58
1118417,17553,"MODEL N, INC","Business Services",06may2020,3.888889,4.633124,.3354298,7,221,16
902791,28410,"BARRETT BUSINESS SERVICES INC","Business Services",06may2020,7.563025,17.88061,.4654984,9,653,17
69488,7636,"MYERS INDUSTRIES INC","Rubber and Plastic Products",06may2020,7.894737,15.43536,.6596306,6,351,15
1362004,174637,"ICF International, Inc","Business Services",06may2020,8.133971,10.60559,.5379649,17,690,35
1043337,65590,"STONERIDGE INC","Electronic Equipment",06may2020,11.28205,13.28584,.7123775,22,746,40
1210708,153128,"Hudson Global, Inc","Business Services",06may2020,4.819277,11.18284,.4373178,8,537,21
1378624,177179,"Cellular Biomedicine Group, Inc","Pharmaceutical Products",06may2020,8.083141,7.727593,.4234298,35,876,48
868857,147988,"AECOM","Business Services",06may2020,3.643725,8.267284,.1707109,9,678,14
1332349,164652,"Brookdale Senior Living Inc","Healthcare",06may2020,15.38461,25.72083,.9444087,56,3595,132
26076,3639,"CUBIC CORP DE","Computers",06may2020,4.263566,6.367445,.3590664,11,532,30
1042893,65671,"DRIL-QUIP INC","Machinery",06may2020,11.87215,12.87845,.7531255,26,855,50
927003,61562,"ADVANCED ENERGY INDUSTRIES INC","Electronic Equipment",06may2020,10.17964,12.1847,.4068348,17,599,20
1142596,264385,"NUVASIVE INC","Medical Equipment",06may2020,7.786885,9.349944,.5057358,19,758,41
818033,13786,"HERON THERAPEUTICS, INC DE","Pharmaceutical Products",06may2020,0,0,0,0,0,0
943452,60979,"WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP","Shipbuilding, Railroad Eq",06may2020,10.52632,13.12714,.8631541,20,730,48
912562,29131,"GIBRALTAR INDUSTRIES, INC","Steel Works Etc",06may2020,5.882353,7.567092,.4839419,9,344,22
1650962,26495,"Welbilt, Inc","Machinery",06may2020,10.42471,13.55096,.6810709,27,1154,58
1000623,61519,"SCHWEITZER MAUDUIT INTERNATIONAL INC","Business Supplies",06may2020,16.66667,22.34946,.9476802,29,1132,48
1606498,21352,"Avanos Medical, Inc","Medical Equipment",06may2020,20.95238,24.00544,1.632098,22,706,48
1262976,164086,"CIMPRESS plc","Business Services",06may2020,11.46245,16.3296,.5662776,29,1413,49
1705682,31823,"Venator Materials PLC","Chemicals",06may2020,14.97006,21.63273,1.135474,25,1105,58
744218,179598,"Celldex Therapeutics, Inc","Pharmaceutical Products",06may2020,5.726872,5.324968,.3217503,13,331,20
910329,29517,"MEDIFAST INC","Food",06may2020,10,11.84702,.7462686,12,381,24
1368514,17653,"ADMA BIOLOGICS, INC","Pharmaceutical Products",06may2020,9.944752,13.46791,.5204226,18,854,33
797468,8068,"OCCIDENTAL PETROLEUM CORP DE","Petroleum and Natural Gas",06may2020,9.655172,19.70119,.6972111,14,989,35
1574774,179441,"BIOTELEMETRY, INC","Healthcare",06may2020,4.8,5.965722,.3295979,6,181,10
892222,61192,"CRAFT BREW ALLIANCE, INC","Alcoholic Beverages",06may2020,8.181818,10.64385,.6090487,9,367,21
1640455,29684,"Jounce Therapeutics, Inc","Pharmaceutical Products",06may2020,5.228758,5.46913,.3403014,8,225,14
52988,6216,"JACOBS ENGINEERING GROUP INC DE","Construction",06may2020,8.965517,11.08336,.5931939,26,1065,57
742112,6158,"INVACARE CORP","Medical Equipment",06may2020,2.932961,5.464532,.2187674,21,1174,47
1567892,18086,"Mallinckrodt plc","Pharmaceutical Products",06may2020,7.234043,8.72648,.4772294,17,640,35
1701732,32530,"Altair Engineering Inc","Business Services",07may2020,13.95349,16.01256,.9576138,30,1020,61
893949,61325,"MEDNAX, INC","Healthcare",07may2020,2.816901,2.114712,.4411989,6,139,29
1220754,154758,"PROVIDENCE SERVICE CORP","Transportation",07may2020,5.882353,14.64983,.3214696,8,638,14
1005210,62501,"SUBURBAN PROPANE PARTNERS LP","Retail",07may2020,8.421053,9.534602,.4533091,16,631,30
1227025,184702,"NEOPHOTONICS CORP","Electronic Equipment",07may2020,5.084746,5.17497,.2669039,12,349,18
18926,2884,"CENTURYLINK, INC","Telecommunications",07may2020,6.597222,6.802469,.4074074,19,551,33
1478121,20798,"Pfenex Inc","Pharmaceutical Products",07may2020,6.47482,7.744308,.4743833,18,653,40
1005757,62266,"CSG SYSTEMS INTERNATIONAL INC","Business Services",07may2020,7.096774,9.37572,.552868,11,407,24
1031623,64568,"GULF ISLAND FABRICATION INC","Shipbuilding, Railroad Eq",07may2020,8.36237,13.8536,.5323654,24,1145,44
1001082,60900,"DISH Network CORP","Telecommunications",07may2020,5.123675,5.557987,.2571116,29,1016,47
4281,28192,"Howmet Aerospace Inc","Aircraft",07may2020,11.81818,24.11239,.6641124,13,944,26
910406,29609,"HAIN CELESTIAL GROUP INC","Food",07may2020,9.259259,9.96726,.5335273,25,822,44
1169652,17811,"CHANNELADVISOR CORP","Business Services",07may2020,9.782609,11.34142,.7235041,18,580,37
14272,2403,"BRISTOL MYERS SQUIBB CO","Pharmaceutical Products",07may2020,12.32394,14.35786,.7689659,35,1251,67
1117480,17498,"CHIMERIX INC","Pharmaceutical Products",07may2020,14.28571,12.56912,.6380264,25,591,30
719413,5560,"HECLA MINING CO DE","Precious Metals",07may2020,7.964602,10.14915,.3530138,27,1150,40
1239819,166583,"LUNA INNOVATIONS INC","Measuring and Control Equity",07may2020,6.086957,5.875862,.4689655,7,213,17
1468174,183366,"Hyatt Hotels Corp","Restaurants, Hotel, Mc'el",07may2020,17.71654,29.34239,1.370026,45,2463,115
930420,61179,"KFORCE INC","Business Services",07may2020,11.49425,14.42379,.7063197,20,776,38
21535,3158,"COHU INC","Measuring and Control Equity",07may2020,5.098039,6.748727,.3820034,13,477,27
1021561,64028,"NU SKIN ENTERPRISES, INC","Consumer Goods",07may2020,9.090909,9.306409,.5048288,15,424,23
833640,66032,"POWER INTEGRATIONS INC","Electronic Equipment",07may2020,7.361963,8.647141,.7571229,12,434,38
353569,7526,"QUIDEL CORP DE","Pharmaceutical Products",07may2020,7.291667,26.18352,.4967855,7,896,17
10795,2111,"BECTON DICKINSON & CO","Medical Equipment",07may2020,15.78947,16.59704,.974807,42,1311,77
1493566,21145,"OTONOMY, INC","Pharmaceutical Products",07may2020,7.729469,12.77273,.4937092,16,802,31
1005284,25274,"UNIVERSAL DISPLAY CORP PA","Electronic Equipment",07may2020,9.160305,10.92123,.6675568,12,409,25
1439404,187576,"ZYNGA INC","Business Services",07may2020,3.149606,3.02673,.2227463,8,231,17
835887,65872,"PROGENICS PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,12,16.63644,.6100577,21,1009,37
1561627,17012,"ExOne Co","Machinery",07may2020,10.46512,18.12001,.7309196,18,1066,43
1632790,23083,"ENERGIZER HOLDINGS, INC","Miscellaneous",07may2020,10.52632,14.41895,.6503866,30,1175,53
1688476,29524,"NEXTIER OILFIELD SOLUTIONS INC","Petroleum and Natural Gas",07may2020,9.032258,12.48025,.6996163,14,553,31
60714,6528,"LSB INDUSTRIES INC","Chemicals",07may2020,6.557377,7.506824,.4701244,16,495,31
1023024,18204,"ANI PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,6.19469,6.079438,.5133747,7,225,19
1557746,25904,"Aclaris Therapeutics, Inc","Pharmaceutical Products",07may2020,7.172996,7.043226,.5385997,17,510,39
1547459,11922,"Natural Grocers by Vitamin Cottage, Inc","Retail",07may2020,11.4094,12.31893,.8832882,34,1046,75
1396814,185836,"Pacira BioSciences, Inc","Pharmaceutical Products",07may2020,11.52263,15.24931,.8448753,28,1101,61
4447,1380,"HESS CORP","Petroleum and Natural Gas",07may2020,6.363636,6.474304,.3732415,14,451,26
1192448,23990,"GLAUKOS Corp","Medical Equipment",07may2020,14.94253,16.65023,.7232084,26,1013,44
1107843,11745,"QUALYS, INC","Business Services",07may2020,2.777778,2.621469,.3389831,4,116,15
1453687,27354,"SELECTA BIOSCIENCES INC","Pharmaceutical Products",07may2020,8.4,10.33461,.6420546,21,837,52
1178879,175008,"AMICUS THERAPEUTICS, INC","Pharmaceutical Products",07may2020,32.02247,35.80804,1.702215,57,1746,83
1410384,19877,"Q2 Holdings, Inc","Business Services",07may2020,19.8324,24.69505,1.327196,71,3219,173
1023364,119173,"AutoWeb, Inc","Business Services",07may2020,13.04348,20.01934,1.06383,12,621,33
1567514,19412,"Intra-Cellular Therapies, Inc","Pharmaceutical Products",07may2020,8.59375,10.62047,.5253443,22,748,37
105418,11343,"WEIS MARKETS INC","Retail",07may2020,23.85321,24.84386,1.908397,26,716,55
1140859,31673,"AMERISOURCEBERGEN CORP","Wholesale",07may2020,8.376964,20.39664,.4198031,16,1409,29
903129,28408,"GENTHERM Inc","Automobiles and Trucks",07may2020,11.66667,16.03293,.8232066,21,818,42
1552000,12294,"MPLX LP","Transportation",07may2020,3.896104,4.211019,.3041291,12,360,26
1395937,20649,"Syndax Pharmaceuticals Inc","Pharmaceutical Products",07may2020,11.5,13.11421,.9038619,23,798,55
1175505,18430,"FIVE PRIME THERAPEUTICS, INC","Pharmaceutical Products",07may2020,14.13613,15.40199,.9183981,27,1023,61
1085869,122394,"PERFICIENT INC","Business Services",07may2020,4.519774,5.357671,.3157375,16,543,32
1538849,15212,"CrossAmerica Partners LP","Wholesale",07may2020,7.003891,6.771042,.5084972,18,506,38
1272830,166562,"VONAGE HOLDINGS CORP","Telecommunications",07may2020,8.87574,18.43189,.6549401,15,985,35
1347178,166435,"Vanda Pharmaceuticals Inc","Pharmaceutical Products",07may2020,5.05618,3.992629,.2866503,9,195,14
788920,12458,"PRO DEX INC","Medical Equipment",07may2020,4.6875,7.804763,.3065315,6,331,13
6769,1678,"APACHE CORP","Petroleum and Natural Gas",07may2020,4.123711,5.048435,.3166915,8,271,17
899751,28295,"TITAN INTERNATIONAL INC","Machinery",07may2020,16.85393,18.57057,1.184501,30,925,59
1180145,179413,"Cardiovascular Systems Inc","Medical Equipment",07may2020,20.76503,32.88103,1.262228,38,2084,80
1069258,126056,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC","Business Services",07may2020,8.426967,13.66918,.6434401,15,871,41
1046568,66379,"PERDOCEO EDUCATION Corp","Personal Services",07may2020,6.15942,8.658591,.4149843,17,772,37
55135,6379,"KELLY SERVICES INC","Business Services",07may2020,10.61452,19.21799,.5278592,19,983,27
1328581,16486,"BOISE CASCADE Co","Wholesale",07may2020,13.55932,14.94886,.5310779,24,760,27
1633917,24616,"PayPal Holdings, Inc","Business Services",07may2020,9.056603,10.11301,.4776885,24,868,41
1668243,31061,"UroGen Pharma Ltd","Pharmaceutical Products",07may2020,3.977273,4.529966,.2204851,7,226,11
866609,23810,"ION GEOPHYSICAL CORP","Petroleum and Natural Gas",07may2020,6.837607,7.954911,.3381642,16,494,21
1501989,26112,"CytomX Therapeutics, Inc","Pharmaceutical Products",07may2020,8.148149,10.1177,.6790403,11,447,30
769520,13570,"MIDDLEBY CORP","Machinery",07may2020,13.08411,17.81879,.9060403,14,531,27
1518832,187128,"WPX ENERGY, INC","Petroleum and Natural Gas",07may2020,4.678362,4.647984,.4556847,8,204,20
807863,14113,"MITEK SYSTEMS INC","Computers",07may2020,5.05618,6.357663,.3374179,9,358,19
315131,19433,"PANHANDLE OIL & GAS INC","Petroleum and Natural Gas",07may2020,0,0,0,0,0,0
1046102,65605,"RITCHIE BROS AUCTIONEERS INC","Business Services",07may2020,11.59875,13.92257,.8745336,37,1194,75
743238,9919,"SPARTAN MOTORS INC","Automobiles and Trucks",07may2020,6.043956,6.393606,.4595405,11,320,23
1080709,138122,"ARENA PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,9.821428,11.32922,.7010656,11,404,25
763744,11796,"LCI INDUSTRIES","Automobiles and Trucks",07may2020,17.80105,25.46605,1.299812,34,1489,76
1420800,179577,"Colfax CORP","Machinery",07may2020,14.66667,21.30616,.9263548,33,1380,60
824142,21542,"AAON, INC","Machinery",07may2020,3.370786,6.055287,.1316367,3,138,3
1500435,20644,"GoPro, Inc","Consumer Goods",07may2020,12.36559,20.46263,.8718861,23,1150,49
1515673,19149,"Ultragenyx Pharmaceutical Inc","Pharmaceutical Products",07may2020,17.52577,16.84144,.9850652,34,1060,62
1532961,17277,"NV5 Global, Inc","Business Services",07may2020,2.843602,3.638077,.263902,6,193,14
799165,3806,"DAWSON GEOPHYSICAL CO","Petroleum and Natural Gas",07may2020,7.03125,16.21074,.6585613,9,640,26
720500,8864,"AMTECH SYSTEMS INC","Machinery",07may2020,13.29114,15.8805,.8760108,21,707,39
1636282,24599,"Aeglea BioTherapeutics, Inc","Pharmaceutical Products",07may2020,10.32258,11.12693,.7526444,16,547,37
1530804,164363,"Tronox Holdings plc","Chemicals",07may2020,3.225806,3.581135,.1758593,7,224,11
1370637,23238,"ETSY INC","Business Services",07may2020,5.714286,5.449552,.2312807,14,377,16
717423,7620,"MURPHY OIL CORP","Petroleum and Natural Gas",07may2020,3.370786,8.889751,.1940994,3,229,5
1652130,27155,"Intellia Therapeutics, Inc","Pharmaceutical Products",07may2020,7.522124,7.966605,.3113061,17,563,22
1255474,155393,"WHITING PETROLEUM CORP","Petroleum and Natural Gas",07may2020,.4405286,.5324232,.0409556,1,39,3
1597672,20502,"RAYONIER ADVANCED MATERIALS INC","Chemicals",07may2020,7.608696,8.209107,.551358,14,402,27
1039399,148390,"FORMFACTOR INC","Measuring and Control Equity",07may2020,17.88618,20.42812,1.189218,22,773,45
706688,1076,"AARON'S INC","Business Services",07may2020,17.1875,26.12108,.9753363,44,2330,87
101829,10983,"RAYTHEON TECHNOLOGIES CORP","Aircraft",07may2020,13.20132,17.2913,.9573847,40,1481,82
1598428,20011,"TimkenSteel Corp","Steel Works Etc",07may2020,8.59375,10.74471,.6045617,11,391,22
351817,10221,"SILVERBOW RESOURCES, INC","Petroleum and Natural Gas",07may2020,7.692307,11.85956,.6501951,11,456,25
1328143,20042,"Adamas Pharmaceuticals Inc","Pharmaceutical Products",07may2020,15.90909,19.69366,.8509604,21,810,35
1474903,20044,"BG Staffing, Inc","Business Services",07may2020,7.5,9.903978,.4663923,9,361,17
866273,23195,"MATRIX SERVICE CO","Construction",07may2020,3.743315,4.064193,.2396832,14,390,23
202058,5492,"L3HARRIS TECHNOLOGIES, INC DE","Electronic Equipment",07may2020,9.411765,12.4249,.4339119,32,1489,52
1310114,186129,"SERVICESOURCE INTERNATIONAL, INC","Business Services",07may2020,7.407407,8.929327,.507829,6,211,12
1322505,29018,"ALBIREO PHARMA, INC","Pharmaceutical Products",07may2020,7.142857,8.374481,.3357693,12,424,17
1172222,60902,"HAWAIIAN HOLDINGS INC","Transportation",07may2020,11.79245,21.75595,.8928571,25,1462,60
1069899,20115,"PHIBRO ANIMAL HEALTH CORP","Pharmaceutical Products",07may2020,9.132421,8.601942,.7184466,20,443,37
909494,62723,"TUCOWS INC PA","Business Services",07may2020,10.32864,13.1689,.5936455,44,1575,71
1579684,19574,"Gannett Co , Inc","Printing and Publishing",07may2020,6.25,7.089084,.4391468,13,452,28
1707925,25124,"LINDE PLC","Chemicals",07may2020,5.263158,6.453178,.2426007,8,266,10
57725,22632,"LANNETT CO INC","Pharmaceutical Products",07may2020,8.080808,8.484507,.4732394,24,753,42
1585689,5643,"Hilton Worldwide Holdings Inc","Restaurants, Hotel, Mc'el",07may2020,13.55932,17.1939,.8523193,24,1049,52
1537028,21165,"Independence Contract Drilling, Inc","Petroleum and Natural Gas",07may2020,11.61616,19.03645,.8759581,23,1217,56
1609804,20420,"Orion Engineered Carbons S A","Chemicals",07may2020,4.371585,6.062251,.199059,8,335,11
897077,27960,"ALAMO GROUP INC","Machinery",07may2020,25.71428,35.89109,1.760176,27,1305,64
808461,13664,"GCI LIBERTY, INC","Telecommunications",07may2020,10.25641,12.92024,.7031422,16,588,32
1032220,64901,"MAXIMUS, INC","Business Services",07may2020,16.99029,17.84056,1.170535,35,884,58
1321732,26147,"Penumbra Inc","Medical Equipment",07may2020,15.625,21.16904,.9873618,25,1072,50
884713,20338,"Primo Water Corp CN","Candy and Soda",07may2020,7,10.11914,.5875632,14,620,36
1272842,27703,"AIRGAIN INC","Electronic Equipment",07may2020,9.090909,12.97323,.5546178,13,538,23
1517228,18036,"CommScope Holding Company, Inc","Electronic Equipment",07may2020,9.278351,18.96468,.6289308,18,1176,39
1324404,163946,"CF Industries Holdings, Inc","Chemicals",07may2020,6.666667,6.834293,.4873726,20,617,44
1338065,165466,"DCP Midstream, LP","Petroleum and Natural Gas",07may2020,4.848485,5.904317,.3733956,8,253,16
1136352,162894,"Crestwood Equity Partners LP","Retail",07may2020,4.145078,5.232043,.3251552,8,354,22
26324,3662,"CURTISS WRIGHT CORP","Aircraft",07may2020,4.310345,6.048387,.3411911,5,195,11
1377121,27670,"Protagonist Therapeutics, Inc","Pharmaceutical Products",07may2020,6.603774,6.946365,.47641,14,452,31
1617640,187039,"ZILLOW GROUP, INC","Business Services",07may2020,7.128713,9.186054,.4665532,36,1457,74
1395942,183581,"KAR Auction Services, Inc","Business Services",07may2020,10.9589,12.13394,.7081133,32,1011,59
1503274,32792,"Quanterix Corp","Medical Equipment",07may2020,6.666667,7.939072,.3923379,10,344,17
912766,26305,"LAUREATE EDUCATION, INC","Personal Services",07may2020,5.497382,8.946091,.4468189,21,921,46
921299,21901,"FIBROGEN INC","Pharmaceutical Products",07may2020,7.913669,9.460135,.4748813,22,757,38
1340122,165846,"Calumet Specialty Products Partners, L P","Petroleum and Natural Gas",07may2020,3.529412,3.822304,.2036094,12,413,22
1044777,66686,"OneSpan Inc","Electronic Equipment",07may2020,6.122449,6.947799,.390117,12,374,21
30625,4108,"FLOWSERVE CORP","Machinery",07may2020,10.87866,16.09195,.7921715,26,1036,51
1707092,31802,"Delphi Technologies PLC","Automobiles and Trucks",07may2020,10.49724,11.45067,.6979815,19,607,37
1078207,27760,"NAUTILUS, INC","Recreational Products",07may2020,6,9.569798,.3072871,9,436,14
912093,29241,"VIAVI SOLUTIONS INC","Computers",07may2020,7.894737,8.327709,.4858955,21,617,36
821189,16478,"EOG RESOURCES INC","Petroleum and Natural Gas",07may2020,2.92887,4.196338,.2288911,7,330,18
1144519,144435,"BUNGELTD","Food",07may2020,1.869159,2.038576,.1254508,4,130,8
1657788,29760,"Kimbell Royalty Partners, LP","Petroleum and Natural Gas",07may2020,7.20339,9.49474,.4546045,17,731,35
1103021,148219,"BIODELIVERY SCIENCES INTERNATIONAL INC","Pharmaceutical Products",07may2020,6.19469,6.197098,.5139057,7,205,17
1580156,16738,"Houghton Mifflin Harcourt Co","Printing and Publishing",07may2020,5.017921,5.580098,.2790049,14,480,24
76282,8350,"PARK OHIO HOLDINGS CORP","Wholesale",07may2020,15.67164,18.75,1.13385,21,678,41
889971,62217,"LIGHTPATH TECHNOLOGIES INC","Measuring and Control Equity",07may2020,3.859649,4.189482,.2801477,11,329,22
1130713,147868,"OVERSTOCK COM, INC","Retail",07may2020,7.630522,9.11934,.5379034,19,729,43
100726,10839,"UNIFI INC","Textiles",07may2020,6.785714,7.104219,.4327443,19,591,36
1494259,32541,"CarGurus, Inc","Business Services",07may2020,12.43781,14.83039,.7683386,25,1023,53
43196,5284,"GRAY TELEVISION INC","Telecommunications",07may2020,13.7931,19.60908,1.071879,16,622,34
1368265,176343,"Clean Energy Fuels Corp","Retail",07may2020,10.99476,11.53682,.4115226,21,813,29
1318084,162876,"Core-Mark Holding Company, Inc","Wholesale",07may2020,9.313725,15.98272,.6479481,19,1036,42
1609711,23071,"GoDaddy Inc","Business Services",07may2020,9.708738,14.09608,.6637168,10,446,21
1235010,264414,"MOMENTA PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,6.962025,7.160857,.5879883,11,341,28
808326,64637,"EMCORE CORP","Electronic Equipment",07may2020,9.302325,11.46888,.5975104,16,691,36
1262104,157865,"MEI Pharma, Inc","Pharmaceutical Products",07may2020,5.714286,7.644867,.4625466,16,595,36
50493,12972,"INGLES MARKETS INC","Retail",07may2020,4.56621,4.62563,.287977,10,257,16
887733,25536,"CENTRAL GARDEN & PET CO","Wholesale",07may2020,10.38062,11.07317,.5853658,30,908,48
1283140,264509,"HOLLY ENERGY PARTNERS LP","Transportation",07may2020,4.368932,4.913391,.2498334,9,295,15
1401667,170945,"PUMA BIOTECHNOLOGY, INC","Pharmaceutical Products",07may2020,5.806452,7.619622,.4221954,9,379,21
1452857,186823,"STEEL PARTNERS HOLDINGS L P","Miscellaneous",07may2020,15.67568,20.97051,.8744856,29,1223,51
749251,12441,"GARTNER INC","Business Services",07may2020,11.28205,17.15079,.8325624,22,927,45
1368148,176017,"ATHERSYS, INC NEW","Pharmaceutical Products",07may2020,10.32258,11.63058,.8751727,16,505,38
885590,29955,"Bausch Health Companies Inc","Pharmaceutical Products",07may2020,11.36654,16.08159,.7228485,89,4494,202
1075531,119314,"Booking Holdings Inc","Business Services",07may2020,18.59903,22.51927,1.215193,77,3243,175
1325618,20945,"IRADIMED CORP","Medical Equipment",07may2020,9.90991,11.32666,.6883605,11,362,22
932696,31453,"INSIGHT ENTERPRISES INC","Wholesale",07may2020,9.259259,12.1008,.7820987,15,557,36
1710155,32574,"National Vision Holdings, Inc","Retail",07may2020,16.78082,20.23299,.9605559,49,1980,94
1627857,32641,"Sailpoint Technologies Holdings, Inc","Business Services",07may2020,6.395349,11.96491,.4385965,11,682,25
1441683,31236,"APPIAN CORP","Business Services",07may2020,4.845815,8.100317,.3026809,11,562,21
1434588,180083,"Grand Canyon Education, Inc","Personal Services",07may2020,8.496732,9.296282,.5797681,13,465,29
1487712,186278,"AIR LEASE CORP","Business Services",07may2020,14.23358,15.95745,1.040703,39,1380,90
1373707,17350,"TETRAPHASE PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,5.063291,5.261763,.2915838,12,397,22
1459200,24135,"Alarm com Holdings, Inc","Business Services",07may2020,5.762712,8.515742,.4597701,17,852,46
1267565,23555,"COLLEGIUM PHARMACEUTICAL, INC","Pharmaceutical Products",07may2020,5,6.493118,.5685219,6,217,19
1399529,19470,"Dicerna Pharmaceuticals Inc","Pharmaceutical Products",07may2020,16.92308,18.2512,.8019661,44,1411,62
793524,12377,"RESEARCH FRONTIERS INC","Business Services",07may2020,6.329114,6.05056,.3729797,5,146,9
1006655,62626,"EVOLUTION PETROLEUM CORP","Petroleum and Natural Gas",07may2020,7.746479,7.596178,.5390835,11,310,22
1579910,19719,"Resonant Inc","Electronic Equipment",07may2020,6.741573,12.2457,1.017214,6,313,26
1689923,30655,"Alteryx, Inc","Business Services",07may2020,17.69912,21.83996,.9429154,20,857,37
101778,7017,"MARATHON OIL CORP","Petroleum and Natural Gas",07may2020,3.428571,3.691423,.1547303,6,167,7
1100682,137131,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC","Business Services",07may2020,19.32367,22.20571,1.337296,40,1345,81
1335258,165746,"Live Nation Entertainment, Inc","Entertainment",07may2020,10.24735,12.78162,.6134285,29,1146,55
1096752,133367,"EDGEWELL PERSONAL CARE Co","Construction Materials",07may2020,12.20472,14.89484,.6482282,31,1034,45
855612,16531,"ZIX CORP","Business Services",07may2020,7.453416,11.84067,.5033924,12,541,23
69633,7685,"NAPCO SECURITY TECHNOLOGIES, INC","Electronic Equipment",07may2020,1.408451,3.786747,.0498256,1,76,1
746515,4494,"EXPEDITORS INTERNATIONAL OF WASHINGTON INC","Transportation",07may2020,11.57025,13.43306,.7785071,28,880,51
1135185,61155,"ATLAS AIR WORLDWIDE HOLDINGS INC","Transportation",07may2020,16.32653,20.39271,1.040927,24,862,44
935036,31564,"ACI WORLDWIDE, INC","Business Services",07may2020,8.223684,8.758687,.4792715,25,731,40
1029142,141496,"DYNAVAX TECHNOLOGIES CORP","Pharmaceutical Products",07may2020,16.80672,21.80836,1.1089,20,767,39
1262039,183377,"Fortinet, Inc","Computers",07may2020,7.936508,8.498129,.5522893,15,477,31
1287808,175055,"Hill International, Inc","Business Services",07may2020,16.36364,20.30594,.929814,18,677,31
71691,7866,"NEW YORK TIMES CO","Printing and Publishing",07may2020,7.462687,8.961802,.6856024,10,366,28
879407,28806,"ARROWHEAD PHARMACEUTICALS, INC","Pharmaceutical Products",07may2020,5.069124,5.565069,.2739726,11,325,16
1421461,179843,"Intrepid Potash, Inc","Nonmetallic Mining",07may2020,8.933718,10.39542,.6867846,31,999,66
795403,12445,"WATTS WATER TECHNOLOGIES INC","Construction Materials",07may2020,14.66667,17.68579,1.058326,22,752,45
1376139,178672,"CVR ENERGY INC","Petroleum and Natural Gas",07may2020,6.007067,7.124865,.4438047,17,594,37
1403752,31059,"Zymeworks Inc","Pharmaceutical Products",07may2020,6.666667,7.525555,.4406063,12,427,25
