cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
313616,3735,"DANAHER CORP DE","Measuring and Control Equity",06may2020,8.87218,11.85618,.5123323,59,2615,113
868857,147988,"AECOM","Business Services",06may2020,4.225352,5.90005,.2072539,42,1765,62
1090012,14934,"DEVON ENERGY CORP DE","Petroleum and Natural Gas",06may2020,9.411765,11.71318,.7829458,48,1511,101
1099590,178081,"MERCADOLIBRE INC","Business Services",06may2020,5.416667,5.754577,.3459753,39,1314,79
943452,60979,"WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP","Shipbuilding, Railroad Eq",06may2020,9.413855,11.80471,.7226136,53,1944,119
1257640,157354,"KRONOS WORLDWIDE INC","Chemicals",06may2020,7.2,8.611145,.4551605,18,700,37
899923,61399,"MYRIAD GENETICS INC","Pharmaceutical Products",06may2020,6.796116,10.52507,.4809209,28,1335,61
892222,61192,"CRAFT BREW ALLIANCE, INC","Alcoholic Beverages",06may2020,9.666667,12.60954,.6373051,29,1108,56
1040896,126020,"Intellicheck, Inc","Computers",06may2020,3.448276,5.037719,.3068661,10,394,24
1370053,26162,"ANAPTYSBIO, INC","Pharmaceutical Products",06may2020,5.05137,6.392076,.3030959,59,2362,112
730272,12181,"REPLIGEN CORP","Pharmaceutical Products",06may2020,2.799378,4.974142,.3718984,18,856,64
26076,3639,"CUBIC CORP DE","Computers",06may2020,4.016064,5.144376,.3243389,30,1142,72
927003,61562,"ADVANCED ENERGY INDUSTRIES INC","Electronic Equipment",06may2020,4.472477,5.260544,.1945284,39,1271,47
1570585,160549,"Liberty Global plc","Telecommunications",06may2020,3.624009,5.928868,.2970003,32,1597,80
1283699,17874,"T-Mobile US, Inc","Telecommunications",06may2020,7.874682,9.134563,.4667098,93,3386,173
64803,7241,"CVS HEALTH Corp","Retail",06may2020,11.83724,18.70453,.6644395,96,5039,179
1115128,19747,"Quotient Technology Inc","Business Services",06may2020,5.5,6.605144,.3632157,66,2455,135
1574774,179441,"BIOTELEMETRY, INC","Healthcare",06may2020,4.225352,5.034383,.322608,18,593,38
797468,8068,"OCCIDENTAL PETROLEUM CORP DE","Petroleum and Natural Gas",06may2020,5.928854,10.79665,.4651468,30,1648,71
1042893,65671,"DRIL-QUIP INC","Machinery",06may2020,8.760684,10.89181,.6359649,41,1490,87
3197,1050,"CECO ENVIRONMENTAL CORP","Machinery",06may2020,14.42543,18.95774,1.102389,59,2270,132
1262976,164086,"CIMPRESS plc","Business Services",06may2020,7.23589,10.10534,.3784942,50,2216,83
1384101,18947,"VERACYTE, INC","Pharmaceutical Products",06may2020,5.683564,7.758139,.3301336,74,3055,130
1481792,184748,"Quad Graphics, Inc","Business Services",06may2020,5.655172,8.450099,.3739362,41,1966,87
354908,28477,"FLIR SYSTEMS INC","Electronic Equipment",06may2020,8.366534,10.36916,.6243214,42,1528,92
10254,22671,"EARTHSTONE ENERGY INC","Petroleum and Natural Gas",06may2020,4.950495,6.512397,.2892562,20,788,35
1043337,65590,"STONERIDGE INC","Electronic Equipment",06may2020,6.934307,8.265319,.4922917,38,1276,76
1000623,61519,"SCHWEITZER MAUDUIT INTERNATIONAL INC","Business Supplies",06may2020,7.632094,9.785318,.5263158,39,1413,76
1606498,21352,"Avanos Medical, Inc","Medical Equipment",06may2020,12.58741,14.69388,.8763505,36,1224,73
944809,61490,"Opko Health, Inc","Healthcare",06may2020,6.425234,8.271344,.4107916,55,2235,111
874015,24040,"IONIS PHARMACEUTICALS INC","Pharmaceutical Products",06may2020,6.74905,8.379613,.4956063,71,2384,141
912562,29131,"GIBRALTAR INDUSTRIES, INC","Steel Works Etc",06may2020,6.007067,8.231047,.5535499,17,684,46
352825,4860,"FOSTER L B CO","Wholesale",06may2020,8.266666,14.06334,.5848479,31,1563,65
912061,60911,"NATURAL HEALTH TRENDS CORP","Wholesale",06may2020,4.854369,5.54371,.3731343,20,624,42
1262823,160684,"WESTLAKE CHEMICAL CORP","Chemicals",06may2020,7.81893,9.859447,.6338707,38,1431,92
1124140,141277,"EXACT SCIENCES CORP","Business Services",06may2020,8.403361,10.35887,.6002099,70,2468,143
902791,28410,"BARRETT BUSINESS SERVICES INC","Business Services",06may2020,9.174312,13.83876,.7154298,30,1296,67
1662524,32046,"AKCEA THERAPEUTICS, INC","Pharmaceutical Products",06may2020,7.158044,9.086791,.4840248,101,3811,203
1674862,1794,"ASHLAND GLOBAL HOLDINGS INC","Chemicals",06may2020,3.673938,6.338384,.2819865,32,1506,67
1378624,177179,"Cellular Biomedicine Group, Inc","Pharmaceutical Products",06may2020,8.867667,9.761356,.5586318,65,1992,114
742112,6158,"INVACARE CORP","Medical Equipment",06may2020,4.504505,7.319748,.3332911,35,1735,79
1567892,18086,"Mallinckrodt plc","Pharmaceutical Products",06may2020,4.580153,5.253389,.3268238,36,1302,81
1693256,29680,"Select Energy Services, Inc","Petroleum and Natural Gas",06may2020,7.448494,10.04136,.5900747,47,1991,117
1512673,26367,"Square, Inc","Business Services",06may2020,6.148867,7.556962,.4329114,76,2985,171
1402057,28320,"CDW Corp","Wholesale",06may2020,7.202216,11.34804,.5748192,26,1224,62
914475,62921,"NEUROCRINE BIOSCIENCES INC","Pharmaceutical Products",06may2020,8.64799,9.342721,.5841619,71,2415,151
318306,12713,"ABEONA THERAPEUTICS INC","Pharmaceutical Products",06may2020,16.72862,24.75665,1.020288,45,2111,87
52988,6216,"JACOBS ENGINEERING GROUP INC DE","Construction",06may2020,7.298336,9.144531,.5288208,57,2248,130
1425450,27555,"ORTHOPEDIATRICS CORP","Medical Equipment",06may2020,5.34188,6.544776,.4552239,25,877,61
1599617,20235,"NOW Inc","Wholesale",06may2020,3.682719,5.338974,.2921326,13,530,29
1326200,163930,"GENCO SHIPPING & TRADING LTD","Transportation",06may2020,7.035176,10.54958,.4615686,56,2697,118
1089143,125975,"COLLECTORS UNIVERSE INC","Business Services",06may2020,7.926829,10.09487,.5412309,39,1660,89
764195,25289,"VBI Vaccines Inc BC","Pharmaceutical Products",06may2020,13.66337,14.82522,.8297942,69,2269,127
1417398,179657,"Hillenbrand, Inc","Machinery",06may2020,9.090909,12.59541,.6227454,84,3317,164
30697,3708,"Wendy's Co","Restaurants, Hotel, Mc'el",06may2020,12.2,14.03946,.9622707,61,2028,139
1368514,17653,"ADMA BIOLOGICS, INC","Pharmaceutical Products",06may2020,6.498195,8.974219,.4160775,72,3300,153
1278027,158743,"B&G Foods, Inc","Food",06may2020,6.292517,7.416427,.5534647,37,1340,100
1517175,186960,"Chefs' Warehouse, Inc","Wholesale",06may2020,14.45783,21.24487,.9575924,36,1553,70
1674930,28012,"Fulgent Genetics, Inc","Healthcare",06may2020,6.32653,7.363532,.3380464,62,2505,115
1690820,30999,"CARVANA CO","Retail",06may2020,5.669481,6.340766,.3531466,47,1598,89
1169445,147849,"COMPUTER PROGRAMS & SYSTEMS INC","Computers",06may2020,8.42572,9.268787,.4855424,38,1279,67
1378950,176593,"U S Auto Parts Network, Inc","Retail",06may2020,4.441261,4.351606,.2704661,31,901,56
908255,28742,"BORGWARNER INC","Automobiles and Trucks",06may2020,7.613169,10.66887,.7615489,37,1485,106
1640266,26341,"Voyager Therapeutics, Inc","Pharmaceutical Products",06may2020,7.922272,9.848669,.3638633,159,6469,239
1732845,29830,"WestRock Co","Shipping Containers",06may2020,6.902357,16.65573,.474436,41,3300,94
1022321,64063,"GENESIS ENERGY LP","Wholesale",06may2020,4.426229,6.129398,.3405221,27,1080,60
25743,183322,"TherapeuticsMD, Inc","Pharmaceutical Products",06may2020,6.808511,10.24862,.5308048,48,2259,117
1396009,11228,"Vulcan Materials CO","Nonmetallic Mining",06may2020,4.341085,5.671492,.4700132,28,905,75
1142596,264385,"NUVASIVE INC","Medical Equipment",06may2020,8.346457,9.225676,.6275634,53,1867,127
1393883,177943,"DHI GROUP, INC","Business Services",06may2020,7.239819,10.4975,.5554233,32,1323,70
744218,179598,"Celldex Therapeutics, Inc","Pharmaceutical Products",06may2020,5.509642,5.6017,.3380336,20,580,35
924822,30558,"MILLER INDUSTRIES INC TN","Automobiles and Trucks",06may2020,13.27801,22.17697,1.039326,32,1579,74
1424929,18320,"FOX FACTORY HOLDING CORP","Consumer Goods",06may2020,4.834906,6.838725,.3885189,41,1725,98
1332349,164652,"Brookdale Senior Living Inc","Healthcare",06may2020,15.58621,24.24265,.9414623,113,6386,248
785557,12304,"DLH Holdings Corp","Healthcare",06may2020,5.420054,9.517962,.5321871,20,930,52
1375151,179686,"ZOGENIX, INC","Pharmaceutical Products",06may2020,10.10929,12.2309,.7204735,37,1426,84
1018164,63596,"WILLIS LEASE FINANCE CORP","Business Services",06may2020,9.392265,11.53008,.7958314,34,1217,84
1293282,177111,"TechTarget Inc","Business Services",06may2020,4.3379,7.030875,.3519437,19,879,44
1013462,63080,"ANSYS INC","Business Services",06may2020,12.06897,13.25414,.804939,56,1696,103
63276,7116,"MATTEL INC DE","Recreational Products",06may2020,11.63708,17.89401,.6231118,59,2843,99
1309402,181269,"Green Plains Inc","Chemicals",06may2020,3.011292,3.562341,.2356046,24,756,50
805928,190355,"Axogen, Inc","Medical Equipment",06may2020,10.16949,11.49584,.5540166,48,1826,88
1616862,22134,"Axalta Coating Systems Ltd","Chemicals",06may2020,9.863013,12.86526,.6797889,36,1268,67
93410,2991,"CHEVRON CORP","Petroleum and Natural Gas",06may2020,4.909091,11.29473,.5270007,27,1736,81
34088,4503,"EXXON MOBIL CORP","Petroleum and Natural Gas",06may2020,3.937008,9.61039,.2597403,10,666,18
1604665,20473,"Westlake Chemical Partners LP","Chemicals",06may2020,5.813953,6.577222,.5649148,20,652,56
96021,10247,"SYSCO CORP","Wholesale",06may2020,11.88571,16.18586,.7921494,104,4107,201
40987,5125,"GENUINE PARTS CO","Wholesale",06may2020,14.54545,20.60243,1.004055,48,2134,104
1227654,157153,"COMPASS MINERALS INTERNATIONAL INC","Nonmetallic Mining",06may2020,6.236559,10.73336,.541557,29,1427,72
1683606,29155,"Cars com Inc","Business Services",06may2020,15.31532,19.80973,1.112475,68,2582,145
1705682,31823,"Venator Materials PLC","Chemicals",06may2020,13.91304,16.81543,.973222,80,2920,169
910638,14898,"3D SYSTEMS CORP","Machinery",06may2020,12.83186,14.21642,.9545419,58,1817,122
1287808,175055,"Hill International, Inc","Business Services",07may2020,5.895196,7.034177,.3593547,27,920,47
1669811,27803,"Donnelley Financial Solutions, Inc","Business Services",07may2020,5.6926,6.522735,.5168466,30,997,79
943861,8387,"GOODRICH PETROLEUM CORP","Petroleum and Natural Gas",07may2020,3.554502,3.847916,.2519469,15,504,33
1607716,21626,"Vivint Solar, Inc","Electrical Equipment",07may2020,5.994152,6.510534,.3111565,82,2741,131
1453687,27354,"SELECTA BIOSCIENCES INC","Pharmaceutical Products",07may2020,4.216867,5.606449,.3036172,77,3213,174
1493566,21145,"OTONOMY, INC","Pharmaceutical Products",07may2020,5.778894,8.239986,.3715644,69,3016,136
1358403,22258,"BELLICUM PHARMACEUTICALS, INC","Pharmaceutical Products",07may2020,5.144694,6.353398,.2840343,64,2550,114
866273,23195,"MATRIX SERVICE CO","Construction",07may2020,4.893964,5.76034,.3061352,30,922,49
1447599,23856,"FITBIT, INC","Electronic Equipment",07may2020,7.871972,9.82153,.4973286,91,3456,175
1552000,12294,"MPLX LP","Transportation",07may2020,2.948718,4.341996,.2127069,23,939,46
717423,7620,"MURPHY OIL CORP","Petroleum and Natural Gas",07may2020,4.785894,6.792174,.4429679,19,736,48
1368148,176017,"ATHERSYS, INC NEW","Pharmaceutical Products",07may2020,10.38461,11.33817,.8042188,27,860,61
1580156,16738,"Houghton Mifflin Harcourt Co","Printing and Publishing",07may2020,4.806201,8.012263,.3168114,31,1568,62
1420800,179577,"Colfax CORP","Machinery",07may2020,10.61224,14.97052,.7790567,52,2133,111
887733,25536,"CENTRAL GARDEN & PET CO","Wholesale",07may2020,8.37521,8.954184,.5458452,50,1542,94
6769,1678,"APACHE CORP","Petroleum and Natural Gas",07may2020,4.020979,5.70996,.3935816,23,943,65
1159281,146500,"FIVE STAR SENIOR LIVING INC","Healthcare",07may2020,10.79734,12.27809,.7016052,65,2310,132
48039,5667,"HollyFrontier Corp","Petroleum and Natural Gas",07may2020,4.341534,5.339557,.2872384,30,1041,56
1609804,20420,"Orion Engineered Carbons S A","Chemicals",07may2020,5.323194,7.021361,.4417194,28,1065,67
912093,29241,"VIAVI SOLUTIONS INC","Computers",07may2020,5.612998,6.822399,.4202598,38,1250,77
817720,142814,"SYNAPTICS Inc","Electronic Equipment",07may2020,5.894309,7.202701,.4314118,29,1152,69
1078207,27760,"NAUTILUS, INC","Recreational Products",07may2020,5.730659,8.223459,.4297295,20,842,44
1135185,61155,"ATLAS AIR WORLDWIDE HOLDINGS INC","Transportation",07may2020,8.247422,10.38041,.574197,32,1157,64
719413,5560,"HECLA MINING CO DE","Precious Metals",07may2020,5.960265,7.234898,.3191867,45,1836,81
1689923,30655,"Alteryx, Inc","Business Services",07may2020,7.993339,9.817878,.4787355,96,3876,189
833640,66032,"POWER INTEGRATIONS INC","Electronic Equipment",07may2020,4.885057,8.448881,.5084119,17,914,55
1610682,21628,"USD Partners LP","Transportation",07may2020,3.688524,4.442181,.292307,27,1003,66
8063,1823,"ASTRONICS CORP","Electrical Equipment",07may2020,8.896797,11.1303,.7836366,50,1676,118
353569,7526,"QUIDEL CORP DE","Pharmaceutical Products",07may2020,10.68966,18.16313,.627434,31,1679,58
1023364,119173,"AutoWeb, Inc","Business Services",07may2020,10.24845,13.0358,.8275221,33,1402,89
795403,12445,"WATTS WATER TECHNOLOGIES INC","Construction Materials",07may2020,11.91011,14.30524,.8959757,53,1884,118
1651407,29013,"Checkpoint Therapeutics, Inc","Pharmaceutical Products",07may2020,4.325438,4.441392,.2681842,42,1358,82
893949,61325,"MEDNAX, INC","Healthcare",07may2020,4.260652,3.248636,.5457026,17,381,64
1107843,11745,"QUALYS, INC","Business Services",07may2020,3.098291,3.767666,.2185176,29,1069,62
1075531,119314,"Booking Holdings Inc","Business Services",07may2020,11.56505,15.04554,.8014396,184,8110,432
30625,4108,"FLOWSERVE CORP","Machinery",07may2020,8.775137,13.68928,.7608767,48,2105,117
14272,2403,"BRISTOL MYERS SQUIBB CO","Pharmaceutical Products",07may2020,8.345753,9.975743,.5003032,56,1974,99
793524,12377,"RESEARCH FRONTIERS INC","Business Services",07may2020,5.714286,6.002814,.3439112,12,384,22
1478121,20798,"Pfenex Inc","Pharmaceutical Products",07may2020,4.761905,5.882353,.350276,79,3090,184
1455684,27574,"TPI COMPOSITES, INC","Machinery",07may2020,5.438597,7.859273,.4197504,31,1423,76
896262,30612,"AMEDISYS INC","Healthcare",07may2020,9.704641,13.22887,.551483,46,1967,82
746515,4494,"EXPEDITORS INTERNATIONAL OF WASHINGTON INC","Transportation",07may2020,10.44083,11.95918,.6803908,45,1371,78
930420,61179,"KFORCE INC","Business Services",07may2020,8.15047,11.88537,.5360272,26,1153,52
1609711,23071,"GoDaddy Inc","Business Services",07may2020,5.098325,5.81693,.2908465,70,2500,125
1704711,32528,"Funko, Inc","Recreational Products",07may2020,5.157342,6.285171,.3226371,59,2513,129
1032220,64901,"MAXIMUS, INC","Business Services",07may2020,11.29032,12.45718,.910686,56,1491,109
1617640,187039,"ZILLOW GROUP, INC","Business Services",07may2020,6.440281,8.524036,.4300415,55,2220,112
1100682,137131,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC","Business Services",07may2020,11.50342,14.79478,.8975834,101,3857,234
1644440,26812,"GCP Applied Technologies Inc","Chemicals",07may2020,6.065574,9.20337,.517223,37,1726,97
24491,3502,"COOPER TIRE & RUBBER CO","Automobiles and Trucks",07may2020,8.667529,9.971791,.6111895,67,2121,130
1395937,20649,"Syndax Pharmaceuticals Inc","Pharmaceutical Products",07may2020,6.405124,7.241628,.456791,80,2917,184
76282,8350,"PARK OHIO HOLDINGS CORP","Wholesale",07may2020,11.67883,14.93273,.9058212,32,1121,68
101829,10983,"RAYTHEON TECHNOLOGIES CORP","Aircraft",07may2020,10.05917,12.73248,.6190162,119,4628,225
55135,6379,"KELLY SERVICES INC","Business Services",07may2020,6.473214,10.76147,.35231,29,1344,44
1338065,165466,"DCP Midstream, LP","Petroleum and Natural Gas",07may2020,3.541315,4.827309,.2700994,21,840,47
1421461,179843,"Intrepid Potash, Inc","Nonmetallic Mining",07may2020,6.965174,8.559774,.6058425,42,1427,101
1441683,31236,"APPIAN CORP","Business Services",07may2020,5.952381,8.516548,.4669031,35,1441,79
1447669,27364,"TWILIO INC","Business Services",07may2020,3.808813,4.932799,.2359165,51,2070,99
1415404,179202,"EchoStar CORP","Electronic Equipment",07may2020,5.583756,6.60674,.4434054,44,1639,110
1479290,19471,"Revance Therapeutics, Inc","Pharmaceutical Products",07may2020,7.660456,9.199656,.5464716,111,4276,254
1318084,162876,"Core-Mark Holding Company, Inc","Wholesale",07may2020,9.538462,15.21695,.6856324,31,1487,67
1272830,166562,"VONAGE HOLDINGS CORP","Telecommunications",07may2020,7.506053,12.61814,.5573956,31,1562,69
1557746,25904,"Aclaris Therapeutics, Inc","Pharmaceutical Products",07may2020,7.433628,8.417086,.5881681,42,1474,103
1021561,64028,"NU SKIN ENTERPRISES, INC","Consumer Goods",07may2020,8.259587,9.40572,.5473637,28,842,49
1373707,17350,"TETRAPHASE PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,3.231018,3.599888,.2036712,40,1414,80
1530804,164363,"Tronox Holdings plc","Chemicals",07may2020,2.140078,2.635567,.1186005,11,400,18
1518832,187128,"WPX ENERGY, INC","Petroleum and Natural Gas",07may2020,3.213611,3.479363,.2746866,17,494,39
1005284,25274,"UNIVERSAL DISPLAY CORP PA","Electronic Equipment",07may2020,4.144144,4.858502,.3380917,23,776,54
824142,21542,"AAON, INC","Machinery",07may2020,5.128205,7.156906,.4916958,18,655,45
1419612,23119,"SOLAREDGE TECHNOLOGIES, INC","Electronic Equipment",07may2020,10.13699,13.07707,.635759,37,1337,65
1590877,26146,"REGENXBIO Inc","Pharmaceutical Products",07may2020,11.42857,12.37173,.7443272,52,1712,103
1707092,31802,"Delphi Technologies PLC","Automobiles and Trucks",07may2020,7.167832,7.978446,.4809085,41,1377,83
897077,27960,"ALAMO GROUP INC","Machinery",07may2020,16.7364,24.37396,1.279911,40,1752,92
1227025,184702,"NEOPHOTONICS CORP","Electronic Equipment",07may2020,4.535637,5.085443,.3066223,42,1360,82
932696,31453,"INSIGHT ENTERPRISES INC","Wholesale",07may2020,8.42572,13.11365,.7281189,38,1747,97
1321732,26147,"Penumbra Inc","Medical Equipment",07may2020,9.090909,13.01712,.6440369,40,1718,85
1178879,175008,"AMICUS THERAPEUTICS, INC","Pharmaceutical Products",07may2020,19.22197,22.49588,1.153213,84,2731,140
1452857,186823,"STEEL PARTNERS HOLDINGS L P","Miscellaneous",07may2020,10.24182,13.02808,.7032902,72,2649,143
1108320,137874,"SMTC CORP","Electronic Equipment",07may2020,13.62398,13.45549,.7773459,50,1454,84
1006655,62626,"EVOLUTION PETROLEUM CORP","Petroleum and Natural Gas",07may2020,5.026455,5.598347,.422694,19,596,45
1117480,17498,"CHIMERIX INC","Pharmaceutical Products",07may2020,8.007449,8.323029,.4153588,86,2625,131
1267565,23555,"COLLEGIUM PHARMACEUTICAL, INC","Pharmaceutical Products",07may2020,3.946389,5.130174,.3195521,53,2071,129
1512762,21841,"Coherus BioSciences, Inc","Pharmaceutical Products",07may2020,3.227889,3.949372,.1975715,50,1919,96
1237831,171002,"GLOBUS MEDICAL INC","Medical Equipment",07may2020,5.6,8.079507,.4509064,21,878,49
921299,21901,"FIBROGEN INC","Pharmaceutical Products",07may2020,5.754858,6.909363,.3353357,77,2864,139
789933,7938,"NACCO INDUSTRIES INC","Coal",07may2020,5.949657,9.847844,.5579036,26,1165,66
1579684,19574,"Gannett Co , Inc","Printing and Publishing",07may2020,5.786026,6.523571,.4432072,53,1781,121
903129,28408,"GENTHERM Inc","Automobiles and Trucks",07may2020,10.49251,13.55804,.7667198,49,1786,101
1632790,23083,"ENERGIZER HOLDINGS, INC","Miscellaneous",07may2020,6.728232,9.597026,.4589683,51,2091,100
1172222,60902,"HAWAIIAN HOLDINGS INC","Transportation",07may2020,12.96296,19.14858,.938003,77,3450,169
1324404,163946,"CF Industries Holdings, Inc","Chemicals",07may2020,7.027027,7.550875,.4998215,39,1269,84
743238,9919,"SPARTAN MOTORS INC","Automobiles and Trucks",07may2020,8.040201,8.233059,.5880756,32,910,65
57725,22632,"LANNETT CO INC","Pharmaceutical Products",07may2020,6.492027,7.159446,.5005205,57,1788,125
831547,63650,"SPECTRUM PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,4.73251,5.364402,.3629501,23,739,50
69633,7685,"NAPCO SECURITY TECHNOLOGIES, INC","Electronic Equipment",07may2020,3.631961,4.914899,.27305,15,540,30
1636282,24599,"Aeglea BioTherapeutics, Inc","Pharmaceutical Products",07may2020,6.080114,7.788404,.3432023,85,3404,150
1096752,133367,"EDGEWELL PERSONAL CARE Co","Construction Materials",07may2020,8.368201,9.832651,.4760134,40,1322,64
1169652,17811,"CHANNELADVISOR CORP","Business Services",07may2020,5.662983,7.198326,.399907,41,1548,86
1192448,23990,"GLAUKOS Corp","Medical Equipment",07may2020,7.442348,8.848907,.3912782,71,2646,117
2178,1121,"ADAMS RESOURCES & ENERGY, INC","Wholesale",07may2020,6.430868,8.024834,.5288572,20,698,46
1517228,18036,"CommScope Holding Company, Inc","Electronic Equipment",07may2020,8.733624,14.462,.7072987,40,1922,94
1144519,144435,"BUNGELTD","Food",07may2020,2.672956,4.09048,.1945201,17,736,35
1561627,17012,"ExOne Co","Machinery",07may2020,6.185567,10.3334,.4772321,30,1559,72
1515673,19149,"Ultragenyx Pharmaceutical Inc","Pharmaceutical Products",07may2020,9.37729,11.12943,.5132731,128,4792,221
1395942,183581,"KAR Auction Services, Inc","Business Services",07may2020,8.108109,9.599128,.5863103,42,1408,86
1532961,17277,"NV5 Global, Inc","Business Services",07may2020,2.610442,2.990711,.2190167,13,396,29
866609,23810,"ION GEOPHYSICAL CORP","Petroleum and Natural Gas",07may2020,6.754221,7.295693,.393429,36,1057,57
799165,3806,"DAWSON GEOPHYSICAL CO","Petroleum and Natural Gas",07may2020,5.3125,10.49547,.5114545,17,985,48
315131,19433,"PANHANDLE OIL & GAS INC","Petroleum and Natural Gas",07may2020,2.28833,3.585218,.19699,10,455,25
1627857,32641,"Sailpoint Technologies Holdings, Inc","Business Services",07may2020,5.252101,8.052909,.3769447,25,1175,55
1322505,29018,"ALBIREO PHARMA, INC","Pharmaceutical Products",07may2020,10.96774,13.62496,.7223839,34,1358,72
202058,5492,"L3HARRIS TECHNOLOGIES, INC DE","Electronic Equipment",07may2020,6.649283,9.305609,.3471957,51,2439,91
720500,8864,"AMTECH SYSTEMS INC","Machinery",07may2020,8.970976,13.35782,.7167174,34,1491,80
1459200,24135,"Alarm com Holdings, Inc","Business Services",07may2020,4.942966,6.755546,.3749609,78,3243,180
1399529,19470,"Dicerna Pharmaceuticals Inc","Pharmaceutical Products",07may2020,8.378378,9.742317,.4315557,124,4673,207
1579910,19719,"Resonant Inc","Electronic Equipment",07may2020,3.080569,5.691268,.4158004,13,657,48
855612,16531,"ZIX CORP","Business Services",07may2020,5.20548,7.229136,.3477306,19,790,38
101778,7017,"MARATHON OIL CORP","Petroleum and Natural Gas",07may2020,4.316547,5.391752,.2204464,18,587,24
1328581,16486,"BOISE CASCADE Co","Wholesale",07may2020,9.247312,10.11909,.4399606,43,1334,58
1410384,19877,"Q2 Holdings, Inc","Business Services",07may2020,11.20358,13.96438,.7381364,175,7189,380
1340122,165846,"Calumet Specialty Products Partners, L P","Petroleum and Natural Gas",07may2020,2.923977,3.995778,.1922497,25,1060,51
1023024,18204,"ANI PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,3.264605,3.457401,.2818846,19,601,49
1474903,20044,"BG Staffing, Inc","Business Services",07may2020,5.555555,7.419702,.421676,22,827,47
808461,13664,"GCI LIBERTY, INC","Telecommunications",07may2020,8.418367,10.3744,.6027676,33,1222,71
808326,64637,"EMCORE CORP","Electronic Equipment",07may2020,9.297052,14.22973,.6351351,41,2106,94
1005757,62266,"CSG SYSTEMS INTERNATIONAL INC","Business Services",07may2020,4.907976,5.635169,.4094386,16,523,38
1069899,20115,"PHIBRO ANIMAL HEALTH CORP","Pharmaceutical Products",07may2020,9.615385,10.29046,.7551867,45,1240,91
1262039,183377,"Fortinet, Inc","Computers",07may2020,7.033363,9.329472,.4973378,78,3189,170
60714,6528,"LSB INDUSTRIES INC","Chemicals",07may2020,4.307116,4.913334,.4367408,23,720,64
1668243,31061,"UroGen Pharma Ltd","Pharmaceutical Products",07may2020,3.303109,4.25113,.2072711,51,2051,100
1335258,165746,"Live Nation Entertainment, Inc","Entertainment",07may2020,13.29966,16.23198,.7421544,79,3062,140
788920,12458,"PRO DEX INC","Medical Equipment",07may2020,6.122449,7.318927,.3583451,18,674,33
807863,14113,"MITEK SYSTEMS INC","Computers",07may2020,3.74415,4.609208,.2730193,24,861,51
821189,16478,"EOG RESOURCES INC","Petroleum and Natural Gas",07may2020,2.961276,4.180553,.2970584,13,577,41
10795,2111,"BECTON DICKINSON & CO","Medical Equipment",07may2020,9.506398,10.70632,.6319703,52,1728,102
1136352,162894,"Crestwood Equity Partners LP","Retail",07may2020,4.278075,6.156283,.4074011,24,1088,72
82811,9016,"REGAL BELOIT CORP","Electrical Equipment",07may2020,6.55106,8.90318,.4644516,34,1246,65
1280058,260893,"BLACKBAUD INC","Business Services",07may2020,8.474576,9.992769,.5856833,40,1382,81
1039399,148390,"FORMFACTOR INC","Measuring and Control Equity",07may2020,10.81081,14.92808,.9270112,36,1401,87
1376139,178672,"CVR ENERGY INC","Petroleum and Natural Gas",07may2020,4.676259,5.999376,.3928905,26,962,63
103145,11124,"VEECO INSTRUMENTS INC","Machinery",07may2020,12.46612,18.38284,.9182048,46,1962,98
21535,3158,"COHU INC","Measuring and Control Equity",07may2020,4.605263,6.471971,.3591809,49,1928,107
835887,65872,"PROGENICS PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,7.899159,9.370402,.4971843,47,1847,98
1272842,27703,"AIRGAIN INC","Electronic Equipment",07may2020,7.97546,10.784,.608,26,1011,57
1175505,18430,"FIVE PRIME THERAPEUTICS, INC","Pharmaceutical Products",07may2020,7.673061,9.380882,.5470926,92,3738,218
899751,28295,"TITAN INTERNATIONAL INC","Machinery",07may2020,12.9199,14.59928,.802361,50,1583,87
1710155,32574,"National Vision Holdings, Inc","Retail",07may2020,14.58967,17.46414,.891846,96,3701,189
1046102,65605,"RITCHIE BROS AUCTIONEERS INC","Business Services",07may2020,8.695652,10.84273,.6884273,54,1827,116
1679049,27706,"International Seaways, Inc","Transportation",07may2020,3,3.282815,.2064347,18,652,41
1500435,20644,"GoPro, Inc","Consumer Goods",07may2020,8.198198,10.40973,.4612625,91,3656,162
1537028,21165,"Independence Contract Drilling, Inc","Petroleum and Natural Gas",07may2020,12.79528,19.69649,1.018021,65,3115,161
351817,10221,"SILVERBOW RESOURCES, INC","Petroleum and Natural Gas",07may2020,6.666667,8.866176,.6180176,29,1119,78
1657788,29760,"Kimbell Royalty Partners, LP","Petroleum and Natural Gas",07may2020,8,11.55628,.5258545,40,1846,84
1310114,186129,"SERVICESOURCE INTERNATIONAL, INC","Business Services",07may2020,6.310679,6.955017,.5709342,13,402,33
1347178,166435,"Vanda Pharmaceuticals Inc","Pharmaceutical Products",07may2020,3.893805,3.812597,.292817,22,638,49
